image_id,image_filename,image_doi,cell_id,bethesda_system,nucleus_x,nucleus_y,image_path
138,c0d57801655afd0ab48ad3f1e4b43603.png,10.6084/m9.figshare.12230015,6385,Negative for intraepithelial lesion,21,280,6385.png
135,8d62bc0267b58954ef9fa8e355d6ec22.png,10.6084/m9.figshare.12230006,6542,Negative for intraepithelial lesion,985,988,6542.png
366,6a2ed524278daea0ddd2f37a47ca2b69.png,10.6084/m9.figshare.12230777,1310,Negative for intraepithelial lesion,782,576,1310.png
139,f015142693fefeb45ad5202b66404293.png,10.6084/m9.figshare.12230021,6443,Negative for intraepithelial lesion,1029,155,6443.png
306,8c21e0dc6b8fbeddfd6f9923b4b1054c.png,10.6084/m9.figshare.12230579,2781,Negative for intraepithelial lesion,349,643,2781.png
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6182,Negative for intraepithelial lesion,1064,418,6182.png
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10512,Negative for intraepithelial lesion,43,432,10512.png
132,763240077e66777b2a196a6af78c9716.png,10.6084/m9.figshare.12229994,6712,Negative for intraepithelial lesion,256,143,6712.png
221,2fd118764c0afa9a4e1ccbe9bd8210a5.png,10.6084/m9.figshare.12230291,4746,Negative for intraepithelial lesion,8,58,4746.png
309,d72288404d45ed33074fcfb77d099f2f.png,10.6084/m9.figshare.12230588,2730,Negative for intraepithelial lesion,97,712,2730.png
248,a5ce47f6a10f543bf7fdac28b709d30d.png,10.6084/m9.figshare.12230393,4026,Negative for intraepithelial lesion,684,835,4026.png
39,dd569f426f91cc5d6a20804c800d6eb3.png,10.6084/m9.figshare.12229643,10192,LSIL,631,222,10192.png
260,9fc84cd39cefe6f1a7b54e92cd971210.png,10.6084/m9.figshare.12230438,3725,Negative for intraepithelial lesion,363,451,3725.png
251,e457af606b15cffb99021a1018f1424f.png,10.6084/m9.figshare.12230405,3933,Negative for intraepithelial lesion,233,897,3933.png
39,dd569f426f91cc5d6a20804c800d6eb3.png,10.6084/m9.figshare.12229643,10202,LSIL,102,223,10202.png
284,a57e3c97ad51375f4656963d6bd88f8d.png,10.6084/m9.figshare.12230513,3149,Negative for intraepithelial lesion,428,729,3149.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6038,Negative for intraepithelial lesion,1013,615,6038.png
278,b5236e7b9f5dc7783cce4dbb5fb1a082.png,10.6084/m9.figshare.12230495,3260,Negative for intraepithelial lesion,94,302,3260.png
192,5c7feaaf66d0981fe28378fbab186509.png,10.6084/m9.figshare.12230195,5179,Negative for intraepithelial lesion,1149,605,5179.png
7,df075c7d02cc7729bd04b5996a3e8991.png,10.6084/m9.figshare.12229538,11370,Negative for intraepithelial lesion,942,380,11370.png
186,09ddefdfc9ca8df4da326825425336d3.png,10.6084/m9.figshare.12230177,5284,Negative for intraepithelial lesion,28,422,5284.png
182,c63289c59bca91f80b2dde9ac013cc57.png,10.6084/m9.figshare.12230165,5337,Negative for intraepithelial lesion,953,31,5337.png
120,79bd0d0b44949450452bd745fd795a9a.png,10.6084/m9.figshare.12229937,7131,Negative for intraepithelial lesion,1145,927,7131.png
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10596,Negative for intraepithelial lesion,550,958,10596.png
41,33708abb81e40ff45d1510c44546e82f.png,10.6084/m9.figshare.12229649,10165,LSIL,330,682,10165.png
296,ba64e833160b9da794e7aeb64207ba69.png,10.6084/m9.figshare.12230549,2909,ASC-US,868,638,2909.png
93,9b712bff27856e5b7a14e4bbf67a4abc.png,10.6084/m9.figshare.12229814,7779,HSIL,694,740,7779.png
148,ec14a8dad00ce2aa24bae8dd2683077b.png,10.6084/m9.figshare.12230054,6059,Negative for intraepithelial lesion,247,980,6059.png
304,c5304cb4ceea0d7c9c64e26b6b3e804e.png,10.6084/m9.figshare.12230573,2819,Negative for intraepithelial lesion,320,356,2819.png
39,dd569f426f91cc5d6a20804c800d6eb3.png,10.6084/m9.figshare.12229643,10219,Negative for intraepithelial lesion,1048,798,10219.png
121,84c4b1e0a44ff6f6ce78e04f751518ed.png,10.6084/m9.figshare.12229949,7059,Negative for intraepithelial lesion,1073,951,7059.png
192,5c7feaaf66d0981fe28378fbab186509.png,10.6084/m9.figshare.12230195,5188,ASC-US,939,637,5188.png
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10527,Negative for intraepithelial lesion,618,490,10527.png
196,afc49f54ae8294f041c7998bd02d5a8f.png,10.6084/m9.figshare.12230207,5100,Negative for intraepithelial lesion,497,917,5100.png
128,cef1983c1bb8c0d9eb60efe03cfb3582.png,10.6084/m9.figshare.12229979,6838,Negative for intraepithelial lesion,837,691,6838.png
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2469,Negative for intraepithelial lesion,1104,140,2469.png
307,532d83297919d817648393a46f6835db.png,10.6084/m9.figshare.12230582,2767,Negative for intraepithelial lesion,69,416,2767.png
5,5b7cc4b7d0373fab44cc5686ba477e0c.png,10.6084/m9.figshare.12229529,11439,ASC-US,618,898,11439.png
281,477a31e5481902c6624a3d0407be13bf.png,10.6084/m9.figshare.12230504,3170,ASC-US,812,649,3170.png
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10513,Negative for intraepithelial lesion,74,382,10513.png
213,0c52e27c5383dd946fffdf0253f96067.png,10.6084/m9.figshare.12230264,4906,Negative for intraepithelial lesion,710,828,4906.png
154,49c8feec9afcd85f1f9b16908c34bdca.png,10.6084/m9.figshare.12230072,5831,Negative for intraepithelial lesion,697,145,5831.png
102,023fcddb41b212f8ac3edde190d4ae5c.png,10.6084/m9.figshare.12229871,7582,Negative for intraepithelial lesion,220,212,7582.png
70,5e5f9e511001c3ead65b7dc51897a1ba.png,10.6084/m9.figshare.12229736,8883,HSIL,1070,405,8883.png
217,5a65081dd9202379699a7518fd51a9a5.png,10.6084/m9.figshare.12230276,4810,Negative for intraepithelial lesion,321,718,4810.png
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1650,Negative for intraepithelial lesion,1250,331,1650.png
96,c9b3f954a9d1e35591818b6c493facb9.png,10.6084/m9.figshare.12229844,7707,HSIL,174,825,7707.png
225,fcc9c7e2fc1a0f4d30fa745308d15194.png,10.6084/m9.figshare.12230312,4660,Negative for intraepithelial lesion,1058,681,4660.png
81,0f023f6ad3d33b33334016798995fe53.png,10.6084/m9.figshare.12229775,8165,Negative for intraepithelial lesion,185,969,8165.png
82,dd61f345bc7cdcbf3bb86d58eb0992b4.png,10.6084/m9.figshare.12229778,8186,Negative for intraepithelial lesion,759,695,8186.png
22,d67cd01defdc182ca48cee14e776f22c.png,10.6084/m9.figshare.12229589,10847,Negative for intraepithelial lesion,186,525,10847.png
240,9dc92f731aa43451aaccdaabbca220fa.png,10.6084/m9.figshare.12230366,4245,Negative for intraepithelial lesion,32,669,4245.png
26,584d79af21c45131e9af9d54d2c2b8e4.png,10.6084/m9.figshare.12229601,10664,Negative for intraepithelial lesion,186,186,10664.png
235,38b630ac8a1f02f6a466824f6babaf0e.png,10.6084/m9.figshare.12230348,4369,Negative for intraepithelial lesion,873,635,4369.png
225,fcc9c7e2fc1a0f4d30fa745308d15194.png,10.6084/m9.figshare.12230312,4666,LSIL,768,410,4666.png
90,81508bd550a84bbe5731b93048e54270.png,10.6084/m9.figshare.12229802,7927,HSIL,210,347,7927.png
242,36ec7e0332c9ab3aa1edb53fe8f6cba8.png,10.6084/m9.figshare.12230372,4189,Negative for intraepithelial lesion,710,755,4189.png
37,9e3b55d7afdc1573cc15b347d053ec07.png,10.6084/m9.figshare.12229634,10247,Negative for intraepithelial lesion,692,712,10247.png
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6355,Negative for intraepithelial lesion,94,917,6355.png
160,fbb86fcc0948f02be36a1348d1046688.png,10.6084/m9.figshare.12230090,5692,Negative for intraepithelial lesion,176,886,5692.png
130,a42845987c650d7243ad0c08e97debf5.png,10.6084/m9.figshare.12229985,6814,Negative for intraepithelial lesion,1221,367,6814.png
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6248,Negative for intraepithelial lesion,223,488,6248.png
7,df075c7d02cc7729bd04b5996a3e8991.png,10.6084/m9.figshare.12229538,11369,Negative for intraepithelial lesion,988,343,11369.png
373,19b7ae0c1983488b205056be14cb8d3f.png,10.6084/m9.figshare.12230801,1098,Negative for intraepithelial lesion,1035,87,1098.png
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10359,Negative for intraepithelial lesion,235,777,10359.png
225,fcc9c7e2fc1a0f4d30fa745308d15194.png,10.6084/m9.figshare.12230312,4655,Negative for intraepithelial lesion,1030,844,4655.png
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1546,LSIL,898,549,1546.png
56,e5ea9cccfefaf9d788e1447821752285.png,10.6084/m9.figshare.12229694,9605,Negative for intraepithelial lesion,850,365,9605.png
234,eddca08930f139f44c5d22a48d9f2909.png,10.6084/m9.figshare.12230345,4421,Negative for intraepithelial lesion,1041,146,4421.png
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2462,Negative for intraepithelial lesion,133,279,2462.png
96,c9b3f954a9d1e35591818b6c493facb9.png,10.6084/m9.figshare.12229844,7710,LSIL,1080,878,7710.png
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10475,Negative for intraepithelial lesion,454,380,10475.png
19,8457af003b1ad48e907156b5e6e53bea.png,10.6084/m9.figshare.12229580,10947,ASC-US,1007,941,10947.png
224,f996f3195bdb1c5ed08d97272ae16e62.png,10.6084/m9.figshare.12230309,4691,Negative for intraepithelial lesion,566,506,4691.png
14,746c084dbe0b987385df13ddbf4dd635.png,10.6084/m9.figshare.12229562,11120,Negative for intraepithelial lesion,202,966,11120.png
221,2fd118764c0afa9a4e1ccbe9bd8210a5.png,10.6084/m9.figshare.12230291,4725,Negative for intraepithelial lesion,195,283,4725.png
192,5c7feaaf66d0981fe28378fbab186509.png,10.6084/m9.figshare.12230195,5199,LSIL,1028,777,5199.png
18,3659bf68aeea760b319cd0710e3651fb.png,10.6084/m9.figshare.12229577,11041,Negative for intraepithelial lesion,91,654,11041.png
114,624930d9bfc4219ba1bdd73ea3fed13b.png,10.6084/m9.figshare.12229913,7322,Negative for intraepithelial lesion,963,787,7322.png
248,a5ce47f6a10f543bf7fdac28b709d30d.png,10.6084/m9.figshare.12230393,4051,LSIL,907,795,4051.png
108,5f5ca39f3cb7338eeaec5f00faa11447.png,10.6084/m9.figshare.12229892,7537,Negative for intraepithelial lesion,540,543,7537.png
163,1c900ddde4d55e63c0d06c4854b29f89.png,10.6084/m9.figshare.12230099,5630,Negative for intraepithelial lesion,387,457,5630.png
174,4b474d44ad6dd5b66d25d339db5fe138.png,10.6084/m9.figshare.12230138,5472,Negative for intraepithelial lesion,699,442,5472.png
166,eeabc7b91c5ab80afd2907f4111c6376.png,10.6084/m9.figshare.12230108,5625,LSIL,547,501,5625.png
193,c0dad84e596a1fd11720827eda489983.png,10.6084/m9.figshare.12230198,5128,Negative for intraepithelial lesion,884,240,5128.png
301,272c49a7303c02c8c000fe0bc3a6dbbe.png,10.6084/m9.figshare.12230564,2869,ASC-US,795,635,2869.png
302,555c3bddd4513160fb3681c88f4bcc87.png,10.6084/m9.figshare.12230567,2859,LSIL,1023,639,2859.png
208,9c42ed347e00dc159b9fb767b52de139.png,10.6084/m9.figshare.12230249,4954,Negative for intraepithelial lesion,1074,155,4954.png
255,550a723278b6eb460f4cf76bd5dbaff0.png,10.6084/m9.figshare.12230420,3824,Negative for intraepithelial lesion,1003,831,3824.png
215,3b73689cbb3b2a04a1a713230459f7e5.png,10.6084/m9.figshare.12230270,4859,ASC-US,483,646,4859.png
25,f981c4aac622d7cce71a81305dd38ade.png,10.6084/m9.figshare.12229598,10788,Negative for intraepithelial lesion,842,100,10788.png
18,3659bf68aeea760b319cd0710e3651fb.png,10.6084/m9.figshare.12229577,10993,Negative for intraepithelial lesion,436,312,10993.png
26,584d79af21c45131e9af9d54d2c2b8e4.png,10.6084/m9.figshare.12229601,10674,Negative for intraepithelial lesion,704,92,10674.png
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6372,Negative for intraepithelial lesion,1115,693,6372.png
37,9e3b55d7afdc1573cc15b347d053ec07.png,10.6084/m9.figshare.12229634,10239,Negative for intraepithelial lesion,690,617,10239.png
86,de81ced6d8b99536da382f09b4290d70.png,10.6084/m9.figshare.12229790,8008,ASC-US,133,1008,8008.png
362,e501b86a4eb392736b083deb8c4537f8.png,10.6084/m9.figshare.12230762,1370,Negative for intraepithelial lesion,714,455,1370.png
28,c5a3e789e449a8123509be5fd671b6b2.png,10.6084/m9.figshare.12229607,10624,Negative for intraepithelial lesion,260,692,10624.png
236,221e5472253d8a712be2eb84079a6a72.png,10.6084/m9.figshare.12230354,4329,Negative for intraepithelial lesion,1107,765,4329.png
355,efb31641309ac289f6c7d7259fe95ecb.png,10.6084/m9.figshare.12230738,1596,LSIL,472,553,1596.png
108,5f5ca39f3cb7338eeaec5f00faa11447.png,10.6084/m9.figshare.12229892,7534,Negative for intraepithelial lesion,449,720,7534.png
195,a7b7d4eb6367ad432a806b5662ff44e0.png,10.6084/m9.figshare.12230204,5122,Negative for intraepithelial lesion,1103,255,5122.png
70,5e5f9e511001c3ead65b7dc51897a1ba.png,10.6084/m9.figshare.12229736,8859,HSIL,1190,105,8859.png
41,33708abb81e40ff45d1510c44546e82f.png,10.6084/m9.figshare.12229649,10166,LSIL,282,669,10166.png
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2229,LSIL,597,305,2229.png
283,5966509346d31911ac8644a23e128f56.png,10.6084/m9.figshare.12230510,3158,Negative for intraepithelial lesion,603,611,3158.png
242,36ec7e0332c9ab3aa1edb53fe8f6cba8.png,10.6084/m9.figshare.12230372,4164,LSIL,750,489,4164.png
261,6a8631b14ebfd221bad8b5238cf7dd03.png,10.6084/m9.figshare.12230441,3708,Negative for intraepithelial lesion,359,670,3708.png
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10462,Negative for intraepithelial lesion,708,734,10462.png
236,221e5472253d8a712be2eb84079a6a72.png,10.6084/m9.figshare.12230354,4312,Negative for intraepithelial lesion,497,505,4312.png
184,1a57775542328ddeda39a1aaacebfef0.png,10.6084/m9.figshare.12230171,5311,Negative for intraepithelial lesion,549,841,5311.png
27,36a2bc6bae69351df86a4a2fe4d49c2a.png,10.6084/m9.figshare.12229604,10722,Negative for intraepithelial lesion,992,78,10722.png
8,1f8274db391ed2747c0c3a8560bf6d3a.png,10.6084/m9.figshare.12229541,11315,Negative for intraepithelial lesion,175,796,11315.png
125,c642b1c083b38d9b56724bc76867459e.png,10.6084/m9.figshare.12229967,6910,Negative for intraepithelial lesion,734,167,6910.png
136,8cfdeaf76c0a48043406626f1a0b90a7.png,10.6084/m9.figshare.12230009,6480,Negative for intraepithelial lesion,989,138,6480.png
177,96d54337d5489e81ce6ad5508d7a5434.png,10.6084/m9.figshare.12230147,5460,Negative for intraepithelial lesion,632,418,5460.png
15,fe7dccb72ee17d6776970bdb5e5ba3ba.png,10.6084/m9.figshare.12229565,11153,Negative for intraepithelial lesion,1134,222,11153.png
373,19b7ae0c1983488b205056be14cb8d3f.png,10.6084/m9.figshare.12230801,1101,Negative for intraepithelial lesion,1223,604,1101.png
13,ac1ed15ddc7fb3d7e6a9c7521eeebe78.png,10.6084/m9.figshare.12229559,11210,Negative for intraepithelial lesion,951,643,11210.png
177,96d54337d5489e81ce6ad5508d7a5434.png,10.6084/m9.figshare.12230147,5451,Negative for intraepithelial lesion,257,45,5451.png
221,2fd118764c0afa9a4e1ccbe9bd8210a5.png,10.6084/m9.figshare.12230291,4739,Negative for intraepithelial lesion,464,672,4739.png
249,bd7e1530680d11547db567150fa7c403.png,10.6084/m9.figshare.12230396,3976,Negative for intraepithelial lesion,248,132,3976.png
358,e0c93ad46ad5dac7832427c1eb191c9e.png,10.6084/m9.figshare.12230747,1552,Negative for intraepithelial lesion,474,118,1552.png
280,1e4460705ccdffafa78ceef35bf11ad2.png,10.6084/m9.figshare.12230501,3213,ASC-US,303,430,3213.png
135,8d62bc0267b58954ef9fa8e355d6ec22.png,10.6084/m9.figshare.12230006,6566,Negative for intraepithelial lesion,433,266,6566.png
39,dd569f426f91cc5d6a20804c800d6eb3.png,10.6084/m9.figshare.12229643,10200,LSIL,867,663,10200.png
284,a57e3c97ad51375f4656963d6bd88f8d.png,10.6084/m9.figshare.12230513,3117,Negative for intraepithelial lesion,685,182,3117.png
206,a9a16f442db25098459cc72d4e816c2d.png,10.6084/m9.figshare.12230243,4988,Negative for intraepithelial lesion,282,803,4988.png
248,a5ce47f6a10f543bf7fdac28b709d30d.png,10.6084/m9.figshare.12230393,4039,LSIL,946,875,4039.png
87,aab4785d3320a7fd40e5ec45caf36b72.png,10.6084/m9.figshare.12229793,7977,ASC-US,115,339,7977.png
255,550a723278b6eb460f4cf76bd5dbaff0.png,10.6084/m9.figshare.12230420,3841,Negative for intraepithelial lesion,720,15,3841.png
8,1f8274db391ed2747c0c3a8560bf6d3a.png,10.6084/m9.figshare.12229541,11325,Negative for intraepithelial lesion,975,455,11325.png
210,b3b5a33dee9c880c1abb235a50a5cd81.png,10.6084/m9.figshare.12230255,4923,Negative for intraepithelial lesion,1226,467,4923.png
7,df075c7d02cc7729bd04b5996a3e8991.png,10.6084/m9.figshare.12229538,11393,Negative for intraepithelial lesion,630,432,11393.png
97,299abd9ed2593fa2a0bcd9ba0c73a576.png,10.6084/m9.figshare.12229847,7680,ASC-US,448,914,7680.png
194,040722a73af21747a3b66a8d69a235d0.png,10.6084/m9.figshare.12230201,5111,Negative for intraepithelial lesion,567,730,5111.png
238,3f30a996dcac3c4845ba2e650fe874b5.png,10.6084/m9.figshare.12230360,4271,ASC-US,882,840,4271.png
95,9b77f6a1b82859bc68b26fae965564fa.png,10.6084/m9.figshare.12229820,7733,SCC,609,743,7733.png
250,539a88e6ce009eee5398bdbada60ff23.png,10.6084/m9.figshare.12230402,3964,Negative for intraepithelial lesion,716,533,3964.png
393,363b6b00d925e5c52694b8f7b678c53b.png,10.6084/m9.figshare.12230885,535,Negative for intraepithelial lesion,770,895,535.png
199,5ebaeeae59a5bc5ca0d79d99cb4dcac1.png,10.6084/m9.figshare.12230219,5083,Negative for intraepithelial lesion,274,724,5083.png
113,edc3ac951f31fca241b7f04d2c5daac5.png,10.6084/m9.figshare.12229910,7398,Negative for intraepithelial lesion,1092,427,7398.png
366,6a2ed524278daea0ddd2f37a47ca2b69.png,10.6084/m9.figshare.12230777,1298,Negative for intraepithelial lesion,778,972,1298.png
177,96d54337d5489e81ce6ad5508d7a5434.png,10.6084/m9.figshare.12230147,5456,Negative for intraepithelial lesion,800,90,5456.png
92,66ac6258c1215e76435accb18ec68f08.png,10.6084/m9.figshare.12229811,7813,HSIL,323,622,7813.png
19,8457af003b1ad48e907156b5e6e53bea.png,10.6084/m9.figshare.12229580,10957,Negative for intraepithelial lesion,935,374,10957.png
274,a3cd8fc514a7a507198e186b5c58f9d2.png,10.6084/m9.figshare.12230483,3427,Negative for intraepithelial lesion,992,721,3427.png
174,4b474d44ad6dd5b66d25d339db5fe138.png,10.6084/m9.figshare.12230138,5482,ASC-US,585,613,5482.png
190,e6b13ffc7b9ba7170133da814ce6aa51.png,10.6084/m9.figshare.12230189,5218,ASC-US,1188,371,5218.png
102,023fcddb41b212f8ac3edde190d4ae5c.png,10.6084/m9.figshare.12229871,7591,Negative for intraepithelial lesion,985,474,7591.png
126,fc7e39dda329976b5095eef082d6e998.png,10.6084/m9.figshare.12229970,6869,Negative for intraepithelial lesion,218,556,6869.png
283,5966509346d31911ac8644a23e128f56.png,10.6084/m9.figshare.12230510,3152,ASC-US,583,541,3152.png
139,f015142693fefeb45ad5202b66404293.png,10.6084/m9.figshare.12230021,6439,Negative for intraepithelial lesion,743,254,6439.png
234,eddca08930f139f44c5d22a48d9f2909.png,10.6084/m9.figshare.12230345,4450,Negative for intraepithelial lesion,357,611,4450.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6113,Negative for intraepithelial lesion,287,974,6113.png
81,0f023f6ad3d33b33334016798995fe53.png,10.6084/m9.figshare.12229775,8159,ASC-H,459,496,8159.png
86,de81ced6d8b99536da382f09b4290d70.png,10.6084/m9.figshare.12229790,7998,LSIL,1212,625,7998.png
111,e57d535d86c5898be4e897eaed05c8c6.png,10.6084/m9.figshare.12229901,7418,Negative for intraepithelial lesion,259,328,7418.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6098,Negative for intraepithelial lesion,1052,369,6098.png
19,8457af003b1ad48e907156b5e6e53bea.png,10.6084/m9.figshare.12229580,10962,Negative for intraepithelial lesion,1047,848,10962.png
13,ac1ed15ddc7fb3d7e6a9c7521eeebe78.png,10.6084/m9.figshare.12229559,11226,Negative for intraepithelial lesion,433,718,11226.png
300,19c7c2f6bb8dfb3143ab9f9be7dd3e9d.png,10.6084/m9.figshare.12230561,2878,Negative for intraepithelial lesion,977,593,2878.png
